date_ref,ana_code,mean_precipitation
2000-07-25,PSATLAJ,0.0
2000-07-25,PSATPIME,1.8626005361930296
2000-07-26,PSATCNV,0.0
2000-07-26,PSATFUR,0.0014534883720930232
2000-07-26,PSATFZA,0.013888888888888888
2000-07-26,PSATIMBR,0.0501269035532995
2000-07-26,PSATITP,0.0
2000-07-26,PSATJIRA,1.596049528301887
2000-07-26,PSATLAJ,0.03391560798548096
2000-07-26,PSATPIME,1.014745308310992
2000-07-27,PSATCNV,0.0
2000-07-27,PSATFUR,0.0007267441860465116
2000-07-27,PSATFZA,0.0
2000-07-27,PSATIMBR,0.0006345177664974622
2000-07-27,PSATITP,0.0
2000-07-27,PSATJIRA,0.02895047169811321
2000-07-27,PSATLAJ,0.008620689655172412
2000-07-27,PSATPIME,0.7355227882037528
2000-07-28,PSATCNV,0.0
2000-07-28,PSATFUR,0.0
2000-07-28,PSATFZA,0.0
2000-07-28,PSATIMBR,0.0
2000-07-28,PSATITP,0.0
2000-07-28,PSATJIRA,0.05141509433962265
2000-07-28,PSATLAJ,0.024727767695099837
2000-07-28,PSATPIME,0.07573726541554955
2000-07-29,PSATCNV,0.0
2000-07-29,PSATFUR,0.0007267441860465116
2000-07-29,PSATFZA,0.03935185185185186
2000-07-29,PSATIMBR,0.0
2000-07-29,PSATITP,0.17048054919908467
2000-07-29,PSATJIRA,0.013443396226415088
2000-07-29,PSATLAJ,0.0507032667876588
2000-07-29,PSATPIME,1.2947721179624658
2000-07-30,PSATCNV,2.5232558139534884
2000-07-30,PSATFUR,0.0
2000-07-30,PSATFZA,1.8657407407407407
2000-07-30,PSATIMBR,0.0
2000-07-30,PSATITP,4.765160183066361
2000-07-30,PSATJIRA,0.006898584905660386
2000-07-30,PSATLAJ,0.0
2000-07-30,PSATPIME,0.22091152815013418
2000-07-31,PSATCNV,1.4399224806201552
2000-07-31,PSATFUR,0.1177325581395349
2000-07-31,PSATFZA,2.0740740740740744
2000-07-31,PSATIMBR,0.0
2000-07-31,PSATITP,4.613844393592677
2000-07-31,PSATJIRA,0.06367924528301888
2000-07-31,PSATLAJ,0.0
2000-07-31,PSATPIME,0.6788203753351205
2000-08-01,PSATCNV,0.18217054263565896
2000-08-01,PSATFUR,0.0
2000-08-01,PSATFZA,3.6296296296296298
2000-08-01,PSATIMBR,0.0
2000-08-01,PSATITP,3.254004576659038
2000-08-01,PSATJIRA,1.482075471698114
2000-08-01,PSATLAJ,0.0
2000-08-01,PSATPIME,0.4095174262734584
2000-08-02,PSATCNV,1.2344961240310082
2000-08-02,PSATFUR,0.0
2000-08-02,PSATFZA,0.8194444444444445
2000-08-02,PSATIMBR,0.0
2000-08-02,PSATITP,1.417620137299771
2000-08-02,PSATJIRA,0.06226415094339621
2000-08-02,PSATLAJ,0.0
2000-08-02,PSATPIME,1.0030831099195712
2000-08-03,PSATCNV,3.761627906976744
2000-08-03,PSATFUR,0.690406976744186
2000-08-03,PSATFZA,1.5787037037037037
2000-08-03,PSATIMBR,0.0
2000-08-03,PSATITP,5.870137299771169
2000-08-03,PSATJIRA,1.1616745283018863
2000-08-03,PSATLAJ,0.0
2000-08-03,PSATPIME,0.19061662198391427
2000-08-04,PSATCNV,0.6511627906976744
2000-08-04,PSATFUR,6.629360465116279
2000-08-04,PSATFZA,0.037037037037037035
2000-08-04,PSATIMBR,0.015228426395939087
2000-08-04,PSATITP,0.2122425629290618
2000-08-04,PSATJIRA,3.727240566037735
2000-08-04,PSATLAJ,0.0
2000-08-04,PSATPIME,0.139544235924933
2000-08-05,PSATCNV,0.0
2000-08-05,PSATFUR,0.34156976744186035
2000-08-05,PSATFZA,0.0625
2000-08-05,PSATIMBR,0.0
2000-08-05,PSATITP,0.0
2000-08-05,PSATJIRA,0.0014740566037735848
2000-08-05,PSATLAJ,0.008280399274047183
2000-08-05,PSATPIME,1.0819705093833776
2000-08-06,PSATCNV,0.0
2000-08-06,PSATFUR,0.01744186046511628
2000-08-06,PSATFZA,0.18055555555555555
2000-08-06,PSATIMBR,0.0
2000-08-06,PSATITP,1.814645308924485
2000-08-06,PSATJIRA,3.509551886792452
2000-08-06,PSATLAJ,0.0
2000-08-06,PSATPIME,0.8678284182305626
2000-08-07,PSATCNV,0.0
2000-08-07,PSATFUR,0.040697674418604654
2000-08-07,PSATFZA,0.09722222222222222
2000-08-07,PSATIMBR,0.0
2000-08-07,PSATITP,3.510297482837528
2000-08-07,PSATJIRA,1.0279481132075465
2000-08-07,PSATLAJ,0.0
2000-08-07,PSATPIME,1.9296246648793571
2000-08-08,PSATCNV,0.0
2000-08-08,PSATFUR,0.0
2000-08-08,PSATFZA,0.0
2000-08-08,PSATIMBR,0.0
2000-08-08,PSATITP,0.06636155606407322
2000-08-08,PSATJIRA,1.351297169811322
2000-08-08,PSATLAJ,0.0
2000-08-08,PSATPIME,0.7845844504021451
2000-08-09,PSATCNV,0.06007751937984498
2000-08-09,PSATFUR,0.0
2000-08-09,PSATFZA,0.04629629629629631
2000-08-09,PSATIMBR,0.0
2000-08-09,PSATITP,0.4808352402745997
2000-08-09,PSATJIRA,1.3552476415094343
2000-08-09,PSATLAJ,0.05750907441016333
2000-08-09,PSATPIME,4.471849865951745
2000-08-10,PSATCNV,2.9069767441860463
2000-08-10,PSATFUR,0.0
2000-08-10,PSATFZA,1.1250000000000004
2000-08-10,PSATIMBR,0.12055837563451775
2000-08-10,PSATITP,4.8881578947368425
2000-08-10,PSATJIRA,1.3785377358490578
2000-08-10,PSATLAJ,0.21007259528130673
2000-08-10,PSATPIME,3.380227882037536
2000-08-11,PSATCNV,0.23352713178294573
2000-08-11,PSATFUR,0.0
2000-08-11,PSATFZA,0.24999999999999997
2000-08-11,PSATIMBR,0.0
2000-08-11,PSATITP,2.0700800915331805
2000-08-11,PSATJIRA,12.358077830188662
2000-08-11,PSATLAJ,0.0587568058076225
2000-08-11,PSATPIME,7.356903485254686
2000-08-12,PSATCNV,0.005813953488372095
2000-08-12,PSATFUR,0.16715116279069767
2000-08-12,PSATFZA,0.5486111111111112
2000-08-12,PSATIMBR,0.0
2000-08-12,PSATITP,0.23255148741418763
2000-08-12,PSATJIRA,1.906308962264151
2000-08-12,PSATLAJ,0.23457350272232289
2000-08-12,PSATPIME,9.517359249329752
2000-08-13,PSATCNV,0.0
2000-08-13,PSATFUR,0.0
2000-08-13,PSATFZA,0.0
2000-08-13,PSATIMBR,0.39276649746192893
2000-08-13,PSATITP,0.0
2000-08-13,PSATJIRA,1.0347287735849053
2000-08-13,PSATLAJ,0.023366606170598908
2000-08-13,PSATPIME,3.407975871313673
2000-08-14,PSATCNV,0.1550387596899225
2000-08-14,PSATFUR,0.0
2000-08-14,PSATFZA,0.24537037037037043
2000-08-14,PSATIMBR,0.0
2000-08-14,PSATITP,0.002002288329519451
2000-08-14,PSATJIRA,0.8976415094339633
2000-08-14,PSATLAJ,0.41946460980036304
2000-08-14,PSATPIME,3.506367292225201
2000-08-15,PSATCNV,17.178294573643413
2000-08-15,PSATFUR,0.028343023255813962
2000-08-15,PSATFZA,3.6458333333333335
2000-08-15,PSATIMBR,0.003172588832487308
2000-08-15,PSATITP,1.093821510297483
2000-08-15,PSATJIRA,0.7806603773584908
2000-08-15,PSATLAJ,0.0006805807622504541
2000-08-15,PSATPIME,4.526206434316353
2000-08-16,PSATCNV,10.025193798449612
2000-08-16,PSATFUR,0.6482558139534883
2000-08-16,PSATFZA,16.814814814814813
2000-08-16,PSATIMBR,0.0
2000-08-16,PSATITP,0.8152173913043476
2000-08-16,PSATJIRA,1.6205188679245277
2000-08-16,PSATLAJ,0.0
2000-08-16,PSATPIME,1.4349865951742624
2000-08-17,PSATCNV,1.8517441860465116
2000-08-17,PSATFUR,0.3531976744186046
2000-08-17,PSATFZA,1.175925925925926
2000-08-17,PSATIMBR,0.0
2000-08-17,PSATITP,13.042048054919906
2000-08-17,PSATJIRA,0.3678655660377357
2000-08-17,PSATLAJ,0.0
2000-08-17,PSATPIME,0.36883378016085766
2000-08-18,PSATCNV,18.499031007751938
2000-08-18,PSATFUR,5.758720930232557
2000-08-18,PSATFZA,12.023148148148147
2000-08-18,PSATIMBR,0.059644670050761406
2000-08-18,PSATITP,13.966819221967965
2000-08-18,PSATJIRA,3.279127358490567
2000-08-18,PSATLAJ,0.0
2000-08-18,PSATPIME,0.003016085790884717
2000-08-19,PSATCNV,0.28875968992248063
2000-08-19,PSATFUR,0.13953488372093026
2000-08-19,PSATFZA,0.33333333333333337
2000-08-19,PSATIMBR,0.0
2000-08-19,PSATITP,2.4905606407322654
2000-08-19,PSATJIRA,0.8623231132075475
2000-08-19,PSATLAJ,0.0
2000-08-19,PSATPIME,0.17386058981233235
2000-08-20,PSATCNV,0.006782945736434112
2000-08-20,PSATFUR,0.0
2000-08-20,PSATFZA,0.6712962962962963
2000-08-20,PSATIMBR,0.0
2000-08-20,PSATITP,0.008581235697940507
2000-08-20,PSATJIRA,0.08590801886792454
2000-08-20,PSATLAJ,0.0
2000-08-20,PSATPIME,0.0
2000-08-21,PSATCNV,0.0038759689922480624
2000-08-21,PSATFUR,0.0
2000-08-21,PSATFZA,0.4305555555555556
2000-08-21,PSATIMBR,0.0
2000-08-21,PSATITP,0.0025743707093821514
2000-08-21,PSATJIRA,1.326533018867923
2000-08-21,PSATLAJ,0.0
